Date,r_data,rv_data_not_scaled,day_of_week,Mon,Tues,Wed,Thurs,Fri,month_yr,Summer,Autumn,Winter,Spring,Season,RV_sc_sqr
2013-04-18,-0.0161428088126065,4.74452993719725e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.688805483224201
2006-10-27,-0.00580563957390545,1.74197006001127e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.4173691483580537
2007-04-23,0.000257719505960097,5.01732201504405e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.7083305736055765
2004-08-13,-0.00289992594514743,8.38767695051884e-06,4,0,0,0,0,1,8,0,0,1,0,3,0.28961486409573045
2015-02-11,-0.00544235658463244,3.90121636542164e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.624597179422197
2000-11-15,0.00874186967294932,4.2628701999289e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.6529065936203202
2010-01-11,0.00781324314875498,2.58921395229835e-05,0,1,0,0,0,0,1,1,0,0,0,1,0.5088431931644906
2014-06-26,0.0114691366323978,2.33354866429853e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.4830681798978826
2002-09-13,-0.00366668671685133,3.64631227965898e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.6038470236458056
2013-06-06,-0.0112380292614311,0.000101555548435081,3,0,0,0,1,0,6,0,0,1,0,3,1.0077477285267429
2003-04-01,-0.00104033022525662,7.46370455760223e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.863927344028549
2007-10-17,-0.00177982562819423,5.67381962305842e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.7532476102224567
2006-02-27,0.0062541584044542,2.57200435972955e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.5071493231514315
2006-01-05,-0.00137014760899135,1.19174953556984e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.34521725558984445
2010-11-10,-0.00866609678470631,3.39886261364568e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.5829976512513305
2009-02-26,0.00539488795360477,9.43318554461914e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.9712458774491215
2011-09-15,0.0163321367182263,0.000214257366183604,3,0,0,0,1,0,9,0,0,0,1,4,1.4637532790180319
2007-03-28,-0.00689808748375675,2.7819544040297e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.5274423574220883
2006-07-27,0.0145021900999218,4.12596566998791e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.6423368018405851
2013-11-11,-0.0025070910303171,2.53404044338584e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.5033925350445554
2013-07-29,0.000852666487896059,2.45318117819456e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.4952959901104147
2002-03-22,-0.00066958764637981,2.29761121898278e-06,4,0,0,0,0,1,3,0,1,0,0,2,0.15157873264355987
2015-07-17,8.83620091549631e-05,3.75074845520793e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.612433543758662
2003-08-29,0.000844185333169989,2.48053863595116e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.49805006133431606
2005-04-28,-0.00184295123514744,1.45791929256429e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.38182709340279797
2010-03-31,-0.00842993354651611,3.59972064068102e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.5999767196051043
2003-08-04,-0.00363683167396722,1.81488219275896e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.4260143416317061
2015-05-27,-0.00837147659694182,4.19806971320249e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.647925127866059
2005-01-10,0.0028753660095191,5.74853666726472e-06,0,1,0,0,0,0,1,1,0,0,0,1,0.23976106162729424
2005-07-27,0.00143715877963579,2.80315531729151e-06,2,0,0,1,0,0,7,0,0,1,0,3,0.16742626189733528
2001-11-21,-0.00499305897332292,1.64308973306897e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.4053504327207472
2006-07-28,-0.00993375684618236,6.14400438175501e-05,4,0,0,0,0,1,7,0,0,1,0,3,0.7838369971974408
2015-05-05,-0.000174703095281004,0.000163534554918086,1,0,1,0,0,0,5,0,1,0,0,2,1.2788062985381563
2014-01-06,-0.00472545355777676,2.32563386505826e-05,0,1,0,0,0,0,1,1,0,0,0,1,0.4822482623149885
2002-02-13,-0.00186897131620789,3.14763998826032e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.5610383220654647
2003-10-21,0.00485482034945406,2.81972089973678e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.5310104424337416
2007-12-05,-0.0034818923273825,0.000117988409264701,2,0,0,1,0,0,12,1,0,0,0,1,1.0862246971262484
2002-02-20,-0.00946721797209804,2.17537904728934e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.46640958901906593
2008-03-14,0.0137295732867617,9.54740173213574e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.9771080662923494
2006-02-22,0.00155645242259261,3.15888833007004e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.5620398856015505
2008-06-02,0.00134311233409967,0.000136281870927246,0,1,0,0,0,0,6,0,0,1,0,3,1.1673982650631531
2015-07-08,-0.0202510796086717,0.000115159417144115,2,0,0,1,0,0,7,0,0,1,0,3,1.0731235583292122
2007-05-18,-0.00842382568389688,3.79318749788434e-05,4,0,0,0,0,1,5,0,1,0,0,2,0.6158885855318591
2013-10-31,-0.000986887847451712,2.19525049190664e-05,3,0,0,0,1,0,10,0,0,0,1,4,0.46853500316482655
2004-07-29,0.000628535532948504,9.27560692498215e-06,3,0,0,0,1,0,7,0,0,1,0,3,0.3045588108228385
2006-04-05,0.00858291589361038,2.90197613097147e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.5386999286218135
2014-01-24,-0.00419958118794739,2.2444988447009e-05,4,0,0,0,0,1,1,1,0,0,0,1,0.47376142146663863
2013-07-02,0.0259256379281609,0.000255266508444313,1,0,1,0,0,0,7,0,0,1,0,3,1.5977061946563047
2003-11-24,0.000757026185098653,4.55914030104129e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.6752140624306702
2013-03-18,-0.0206881258367009,5.54419504664773e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.7445935163999032
2015-03-13,-0.00610835668692111,1.55795050014879e-05,4,0,0,0,0,1,3,0,1,0,0,2,0.3947088167432785
2016-01-08,-0.00389974516290259,0.000102120780973794,4,0,0,0,0,1,1,1,0,0,0,1,1.0105482718494647
2007-01-09,0.0158139559615176,1.94142181824075e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.44061568495013315
2011-08-09,0.0121486538552382,0.00157795974150026,1,0,1,0,0,0,8,0,0,1,0,3,3.9723541401796743
2009-11-03,-0.00196210338634906,7.66699391780967e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.8756137229286479
2012-09-26,-0.00257852226537558,1.84289034710475e-05,2,0,0,1,0,0,9,0,0,0,1,4,0.4292889874088025
2003-10-03,0.00121823620732897,1.04006906147461e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.32250101728128083
2012-09-25,-0.00287954440507221,1.23096315043598e-05,1,0,1,0,0,0,9,0,0,0,1,4,0.35085084443905507
2005-03-09,-0.000259290253318056,2.18116024509273e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.46702893326781475
2015-06-05,-0.00106191585980575,5.40955710923667e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.7354969142856189
2001-04-18,0.00596614843174059,2.71018147271417e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.5205940330731971
2002-07-02,-0.00490684214332404,3.31824464098205e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.57604206799348
2009-10-12,-0.00276001734300735,3.95458886749641e-05,0,1,0,0,0,0,10,0,0,0,1,4,0.6288552192274792
2001-11-23,0.00261375222033067,7.65076666783313e-06,4,0,0,0,0,1,11,0,0,0,1,4,0.2766001928385649
2011-06-09,0.00283104297308334,4.03935952403398e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.6355595585021108
2008-05-15,0.00306034208622208,5.62240590336747e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.7498270402811218
2007-06-29,0.00148319472188518,4.75770576111411e-05,4,0,0,0,0,1,6,0,0,1,0,3,0.6897612457302968
2009-07-15,0.0147340824542628,0.000100208390058463,2,0,0,1,0,0,7,0,0,1,0,3,1.0010414080269756
2000-12-07,0.000272022488870149,3.79989375464042e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.6164327826000512
2014-08-08,-0.0134676509517941,4.7074334316731e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.6861073845742444
2011-12-19,-0.0240527095248968,4.83857159256423e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.6955984180951126
2004-04-23,0.00612226084984435,3.49481901067147e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.5911699426282996
2013-10-15,0.00979214280565621,3.03780094467947e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.5511624937057555
2013-08-21,0.00428604226316054,1.78064460041281e-05,2,0,0,1,0,0,8,0,0,1,0,3,0.42197684775504096
2009-05-21,-0.00280159900468746,3.55550371745119e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.596280447226906
2016-01-07,-0.0222625840983302,0.000241043911167309,3,0,0,0,1,0,1,1,0,0,0,1,1.5525588915313615
2008-12-10,0.0100483937269296,0.000347989485947338,2,0,0,1,0,0,12,1,0,0,0,1,1.865447629785779
2005-11-08,0.00926443154372869,2.18254137786743e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.4671767735951167
2016-03-23,-0.00472544525873886,5.85575086207812e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.7652287803054796
2002-11-08,-0.00995427965822593,1.18960211594766e-05,4,0,0,0,0,1,11,0,0,0,1,4,0.34490609097950997
2004-04-01,0.00900683783189571,1.5297531972281e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.3911205948589386
2007-08-03,0.00152915394466824,0.000119784180868207,4,0,0,0,0,1,8,0,0,1,0,3,1.0944595966421373
2015-12-29,0.0113977443688285,6.37124065289155e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.7982005169687344
2001-01-03,-0.00781927392410964,0.000212462498717622,2,0,0,1,0,0,1,1,0,0,0,1,1.4576093396984735
2003-10-24,-0.0030662643225039,7.58090642602798e-06,4,0,0,0,0,1,10,0,0,0,1,4,0.2753344589045836
2011-02-07,0.00119922758229229,1.52531098499483e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.3905522993140394
2007-12-24,0.012187317728463,3.2342174637824e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.5687018079611141
2005-08-04,0.00130376623872763,2.55824324710823e-05,3,0,0,0,1,0,8,0,0,1,0,3,0.5057907914452605
2006-03-13,0.0128464884378197,1.13802920615849e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.33734688469859775
2001-08-20,-0.0120528879845914,7.01633804878969e-05,0,1,0,0,0,0,8,0,0,1,0,3,0.8376358426422361
2013-03-19,-0.00559884583307024,7.46617434293916e-05,1,0,1,0,0,0,3,0,1,0,0,2,0.8640702716179489
2005-02-28,0.010188808289719,2.2330283994346e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.4725492989556328
2013-07-16,0.000985439910277108,1.88579824347612e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.43425778559239675
2014-07-01,-0.00368486279093005,4.97178960953889e-05,1,0,1,0,0,0,7,0,0,1,0,3,0.7051091837112101
2011-03-31,0.00325734097463304,2.21015417024393e-05,3,0,0,0,1,0,3,0,1,0,0,2,0.470122768034471
2009-10-21,-0.00156947000661845,3.837839781963e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.6195030090292539
2005-02-07,0.00665759098659891,1.48143200039148e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.38489375162393585
2010-09-16,-0.0121257791972553,2.15211433353113e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.46390886319740976
2014-02-07,0.00682197867075729,8.84407342560169e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.2973898691213554
2003-01-28,-0.0206330559402668,4.19411305954812e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.6476197232595776
2002-03-25,-0.00265364302399895,2.81917568616218e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.5309591025834457
2006-03-29,0.000923714971882816,2.44212769368464e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.49417888397670734
2010-05-04,-0.0101650032975336,3.39358260110193e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.5825446421607472
2005-12-08,-0.00997628330827283,3.4303263106241e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.5856898761822761
2009-04-16,0.00749684497984582,0.000105290978605652,3,0,0,0,1,0,4,0,1,0,0,2,1.0261139245018167
2010-10-01,-0.000799811964593999,4.80302188694713e-05,4,0,0,0,0,1,10,0,0,0,1,4,0.693038374619121
2008-02-04,0.00418435663427985,0.000227438809155595,0,1,0,0,0,0,2,1,0,0,0,1,1.5081074535841106
2009-08-11,0.00646127234842631,6.58168430858239e-05,1,0,1,0,0,0,8,0,0,1,0,3,0.8112758044328937
2013-07-25,0.000107241970956906,2.06260396371657e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.4541589989988716
2012-01-10,0.0113325938428446,4.75658115703313e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.6896797196549374
2015-12-01,0.0190984958224956,7.6967147935096e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.8773092267558572
2012-08-17,0.00918001367887911,2.11450023705135e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.4598369533923247
2003-11-18,0.000314970552857119,1.70292956591515e-05,1,0,1,0,0,0,11,0,0,0,1,4,0.41266567169018925
2003-04-30,-0.00122950154222679,2.8362295420558e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.5325626293738418
2013-12-16,-0.00172613850334713,4.76601853221144e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.6903635659716871
2011-07-18,-0.000345649039994456,3.06402132246843e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.5535360261508215
2010-06-24,-0.00143524054874078,5.03954062242027e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.7098972194916859
2011-06-06,-0.00304254650227875,2.64468925986157e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.5142654236735705
2002-02-06,-0.00785344350556905,2.77081530891226e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.5263853444875018
2011-12-05,0.00774094479705489,4.52375857247257e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.6725889214425531
2014-04-01,-0.00104951760852501,3.58673984157689e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.5988939673746004
2004-02-20,-0.00209105106662122,3.30449316972911e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.18178264960466137
2000-10-03,0.00817710453762821,4.15335425153982e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.6444652241618488
2007-12-17,-0.0357853035615996,0.000259909362542104,0,1,0,0,0,0,12,1,0,0,0,1,1.6121704703352682
2011-03-30,0.0138539066595573,4.36307240668299e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.6605355710847819
2002-04-08,-0.000295028767444805,2.11347203180141e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.45972513872980775
2006-07-17,-0.00199550573661078,5.95289729484972e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.7715502119013201
2015-01-12,-0.00787475284953132,4.21054259808293e-05,0,1,0,0,0,0,1,1,0,0,0,1,0.6488869391568095
2012-01-19,-0.00073665998955974,5.25286313727914e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.7247663856222321
2007-05-30,-0.0118144834137635,5.15428598576694e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.7179335613945723
2006-06-27,0.00686460213559847,5.34897116197533e-05,1,0,1,0,0,0,6,0,0,1,0,3,0.7313666086153598
2004-04-19,0.0046128775011276,7.24850469989084e-06,0,1,0,0,0,0,4,0,1,0,0,2,0.2692304718989075
2011-10-26,0.00346004357744611,5.29880820543558e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.727929131539299
2013-02-12,-0.000104653037467983,3.35840398119028e-05,1,0,1,0,0,0,2,1,0,0,0,1,0.5795173837936426
2014-05-07,-0.00835461152696482,3.58824407808873e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.5990195387538482
2014-06-30,-0.00909680668036472,2.67624370894319e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.5173242415490685
2016-04-21,0.0108232170002758,9.30680045642516e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.9647175989078441
2011-12-02,0.013938566694085,3.69756858962702e-05,4,0,0,0,0,1,12,1,0,0,0,1,0.6080763594834961
2012-06-21,-0.0109188273314267,2.24230658280594e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.473529997234171
2007-02-21,-0.00634763258499582,2.12553443401292e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.4610351867279676
2008-05-14,0.0102693150928914,4.87165738088662e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.6979725912159173
2011-09-06,-0.0161598048977947,0.000183372132351885,1,0,1,0,0,0,9,0,0,0,1,4,1.3541496680643723
2012-12-10,0.00135877088274761,1.13647807858736e-05,0,1,0,0,0,0,12,1,0,0,0,1,0.3371169053291988
2004-04-07,0.000752053720509238,1.18346039367458e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.344014591794386
2001-10-30,-0.00104470742333262,3.1071388420103e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.557417154562927
2004-07-27,0.00114688775939698,9.07521331848621e-06,1,0,1,0,0,0,7,0,0,1,0,3,0.3012509471933028
2001-07-11,0.00632546988595983,2.27845993602286e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.47733216275701135
2011-04-04,0.00513157726447311,3.08012900158975e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.5549890991352667
2002-09-23,-0.00879047537502053,2.54823547721336e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.5048005028933074
2015-11-26,0.0032709336725727,9.01646720842236e-05,3,0,0,0,1,0,11,0,0,0,1,4,0.9495507995058695
2012-08-31,0.000101948750451442,2.82921695289171e-05,4,0,0,0,0,1,8,0,0,1,0,3,0.5319038402654854
2012-02-27,-0.00919351786120615,2.41217069814804e-05,0,1,0,0,0,0,2,1,0,0,0,1,0.4911385444198042
2012-07-11,-0.000361215249164104,2.08203326857169e-05,2,0,0,1,0,0,7,0,0,1,0,3,0.4562930274036291
2009-07-27,0.0121030957083033,5.45187785962879e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.73836832676035
2005-09-15,-0.000974292054662485,1.70870122715394e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.41336439459077023
2013-05-28,0.00217410895093195,4.51489609931695e-05,1,0,1,0,0,0,5,0,1,0,0,2,0.6719297656241275
2011-02-16,-0.000168133133442439,1.83868018350757e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.4287983422901224
2012-01-12,-0.00155989363556586,3.95097663397837e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.6285679465243491
2004-10-27,0.00975014774776639,2.59320446001808e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.5092351578610887
2005-06-14,0.0016803743377718,1.34751510871978e-05,1,0,1,0,0,0,6,0,0,1,0,3,0.3670851547965104
2007-03-19,0.00400137332787587,5.96922701367667e-05,0,1,0,0,0,0,3,0,1,0,0,2,0.7726077280015176
2001-09-13,-0.0363082404471573,0.000152770038434381,3,0,0,0,1,0,9,0,0,0,1,4,1.2360017736005924
2003-09-18,0.00133575653180351,4.83663938769186e-06,3,0,0,0,1,0,9,0,0,0,1,4,0.21992360918491358
2004-09-08,-0.000111445447569025,1.17710155166221e-05,2,0,0,1,0,0,9,0,0,0,1,4,0.34308913589069095
2004-03-24,-0.000970946926530658,1.49545454219541e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.38671107330866666
2003-07-07,0.00122102151957471,7.5150529122879e-06,0,1,0,0,0,0,7,0,0,1,0,3,0.2741359683129505
2013-07-11,0.0130423729412978,9.19297459754892e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.9588000103018836
2013-01-03,0.00735546667088904,1.27122477126421e-05,3,0,0,0,1,0,1,1,0,0,0,1,0.35654239176628216
2011-09-27,0.0357610572412259,0.000404053852786352,1,0,1,0,0,0,9,0,0,0,1,4,2.0101090835732074
2006-09-18,0.00720139225827587,2.19747007477416e-05,0,1,0,0,0,0,9,0,0,0,1,4,0.46877180746864033
2015-06-24,0.000437074667138049,2.01433321702536e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.44881323699567505
2013-12-10,-0.00016893505925708,3.00156259334761e-05,1,0,1,0,0,0,12,1,0,0,0,1,0.5478651835394918
2009-01-05,-0.0072424919323506,0.000250630218063102,0,1,0,0,0,0,1,1,0,0,0,1,1.5831305001897409
2012-07-23,-0.0168549744789779,7.4404001880723e-05,0,1,0,0,0,0,7,0,0,1,0,3,0.8625775436488188
2014-07-10,0.00219182546702257,1.20752192044707e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.34749416116635257
2006-06-05,0.00839451051953155,2.22630300784746e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.47183715494304385
2006-03-10,-0.0012880144893348,5.8121437403177e-06,4,0,0,0,0,1,3,0,1,0,0,2,0.24108388042998025
2007-04-27,-0.00980288993469891,3.44886861000187e-05,4,0,0,0,0,1,4,0,1,0,0,2,0.5872706880137872
2004-02-06,0.00312203736801564,3.61751634913467e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.19019769580977236
2011-11-16,-0.00896379094136002,5.39474693267016e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.7344894099080095
2011-09-07,0.0261196065680078,0.000168879519874562,2,0,0,1,0,0,9,0,0,0,1,4,1.2995365322858838
2015-04-28,-0.00572465256793286,2.08529204733977e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.4566499805474396
2012-02-03,-0.00391477591746003,8.74086595702438e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.2956495553357789
2007-09-07,0.00437371999917602,1.92487414285726e-05,4,0,0,0,0,1,9,0,0,0,1,4,0.43873387638262673
2002-11-27,-0.00338836984981228,7.52734375107638e-05,2,0,0,1,0,0,11,0,0,0,1,4,0.8676026596937323
2011-06-08,-0.00649647895214045,4.78716035839476e-05,2,0,0,1,0,0,6,0,0,1,0,3,0.6918930812195451
2008-02-20,-0.0220599826959091,0.000230487650534698,2,0,0,1,0,0,2,1,0,0,0,1,1.5181819737261342
2011-05-06,-0.00224834717222855,7.9935379784536e-05,4,0,0,0,0,1,5,0,1,0,0,2,0.8940658800364546
2008-08-25,0.0167905576352574,0.000194285785908609,0,1,0,0,0,0,8,0,0,1,0,3,1.3938643617964017
2003-01-20,0.00134261174486916,1.3447727566524e-05,0,1,0,0,0,0,1,1,0,0,0,1,0.36671143378035
2012-10-24,-0.00823398460589431,1.76201638754273e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.41976378923660507
2005-06-23,-0.0018718272153837,1.35030705314524e-05,3,0,0,0,1,0,6,0,0,1,0,3,0.3674652436823434
2002-03-13,-0.00355887706906444,7.29713272944548e-06,2,0,0,1,0,0,3,0,1,0,0,2,0.2701320552886214
2007-02-27,-0.00834044277273449,0.000565066976121089,1,0,1,0,0,0,2,1,0,0,0,1,2.3771137459555636
2005-02-01,0.00495447279406136,2.26727591471752e-05,1,0,1,0,0,0,2,1,0,0,0,1,0.4761592081140005
2003-05-29,0.00242335836557395,8.92930686420908e-06,3,0,0,0,1,0,5,0,1,0,0,2,0.2988194582721995
2011-03-17,-0.000634659959228401,8.55207459656006e-05,3,0,0,0,1,0,3,0,1,0,0,2,0.9247742749752536
2015-03-24,0.0021711976945884,1.90280593697725e-05,1,0,1,0,0,0,3,0,1,0,0,2,0.4362116386545927
2010-10-06,0.0171940544356328,3.07236748566115e-05,2,0,0,1,0,0,10,0,0,0,1,4,0.5542894086721439
2002-04-10,0.00415381560938499,1.25022770680726e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.353585591732364
2009-09-01,0.00789445597926175,8.75220786852885e-05,1,0,1,0,0,0,9,0,0,0,1,4,0.9355323547867732
2015-04-09,-0.00479511970212698,1.62353712935544e-05,3,0,0,0,1,0,4,0,1,0,0,2,0.40293139978852976
2007-04-11,-0.000260069570076738,2.82419400894432e-05,2,0,0,1,0,0,4,0,1,0,0,2,0.5314314639673041
2013-08-15,-0.000980039819326706,1.73222998245481e-05,3,0,0,0,1,0,8,0,0,1,0,3,0.41620067064516003
2013-02-14,0.00661819475479319,2.05922135691161e-05,3,0,0,0,1,0,2,1,0,0,0,1,0.4537864428243323
2003-09-25,-0.0111890594250372,5.53925203871784e-05,3,0,0,0,1,0,9,0,0,0,1,4,0.7442615157804305
2012-04-10,-0.0064058852770259,6.53503810108534e-05,1,0,1,0,0,0,4,0,1,0,0,2,0.8083958251429395
2010-12-01,0.000478680256078334,9.01844938478184e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.9496551681943209
2003-09-30,0.00164198464375787,2.09918719074563e-05,1,0,1,0,0,0,9,0,0,0,1,4,0.45816887615219243
2010-02-24,-0.014903718639367,4.74252364490854e-05,2,0,0,1,0,0,2,1,0,0,0,1,0.6886598322037187
2007-06-18,0.00784988046376078,2.63108092038247e-05,0,1,0,0,0,0,6,0,0,1,0,3,0.5129406320796268
2015-05-29,0.0111528794355689,6.25512507747826e-05,4,0,0,0,0,1,5,0,1,0,0,2,0.7908934869802798
2005-12-30,-0.0019085776407799,6.44398250915207e-06,4,0,0,0,0,1,12,1,0,0,0,1,0.25385000510443306
2006-02-14,0.00973017499796747,4.99584668896603e-05,1,0,1,0,0,0,2,1,0,0,0,1,0.706813036733621
2001-05-30,-0.00331821356010309,1.67692376950191e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.4095025970005452
2011-05-25,-0.0095844448939939,4.59249969891959e-05,2,0,0,1,0,0,5,0,1,0,0,2,0.6776798432091359
2012-03-15,-0.00219779692396749,9.98131337264714e-06,3,0,0,0,1,0,3,0,1,0,0,2,0.31593216633712906
2008-02-29,-0.0140959093536885,6.49406788486151e-05,4,0,0,0,0,1,2,1,0,0,0,1,0.8058577966900555
2014-12-04,0.0164384135059787,3.97480248371743e-05,3,0,0,0,1,0,12,1,0,0,0,1,0.6304603463912247
2012-04-30,0.00788415146919164,2.21159198925012e-05,0,1,0,0,0,0,4,0,1,0,0,2,0.47027566269690374
2002-11-25,0.00181007437813108,1.9996153584853e-05,0,1,0,0,0,0,11,0,0,0,1,4,0.4471705892034158
2015-12-16,0.0239278825898133,8.54289109382798e-05,2,0,0,1,0,0,12,1,0,0,0,1,0.9242776148878636
2001-02-16,-0.00168527530933993,6.48291902310257e-06,4,0,0,0,0,1,2,1,0,0,0,1,0.2546157698003517
2011-03-09,-0.00845261806643904,3.54985332478193e-05,2,0,0,1,0,0,3,0,1,0,0,2,0.5958064555526341
2005-05-12,0.00577503907567589,1.14810394860713e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.33883682630539586
2012-10-08,-0.00279048040544438,6.83766079817885e-06,0,1,0,0,0,0,10,0,0,0,1,4,0.26148921197974595
2009-07-02,0.000851470127429366,8.97615268316876e-05,3,0,0,0,1,0,7,0,0,1,0,3,0.947425600412442
2007-10-23,0.0126302837769572,4.26257951085948e-05,1,0,1,0,0,0,10,0,0,0,1,4,0.6528843320879649
2012-05-17,-0.00195003246365211,4.63395675422382e-05,3,0,0,0,1,0,5,0,1,0,0,2,0.6807317205936432
2007-01-03,-0.00369274680860876,2.36795471690657e-05,2,0,0,1,0,0,1,1,0,0,0,1,0.48661634959242484
2003-01-21,-0.00140815113406489,2.77444386616377e-05,1,0,1,0,0,0,1,1,0,0,0,1,0.5267298991099489
